Add ID,Price,Location,Post Date,Bedrooms,Bathrooms,Land Size,Building Size
926645604,1100000000.0,Tenjolaya,2024-10-05T22:59:14+0000,2,2,600,200
905034134,360000000.0,Maja,2024-10-05T22:30:38+0000,2,1,96,36
926644493,120000000.0,Parung Panjang,2024-10-05T20:35:38+0000,2,1,80,40
926638613,165000000.0,Munjul,2024-10-05T14:15:01+0000,2,1,24,21
923919077,350000000.0,Ciampea,2024-10-05T12:41:19+0000,2,1,120,36
926635855,70000000.0,Tigaraksa,2024-10-05T12:39:20+0000,1,1,60,36
926635375,500000000.0,Parung Panjang,2024-10-05T12:23:58+0000,2,1,100,100
926634869,1500000000.0,Panongan,2024-10-05T12:06:50+0000,3,2,120,92
926634816,190000000.0,Walantaka,2024-10-05T12:05:12+0000,2,1,60,60
926628788,1200000000.0,Tigaraksa,2024-10-05T09:11:49+0000,4,2,782,250
926627679,80000000.0,Cisoka,2024-10-05T08:38:55+0000,2,1,72,36
926623326,130000000.0,Maja,2024-10-05T06:56:53+0000,2,1,72,27
926622811,750000000.0,Warunggunung,2024-10-05T06:44:34+0000,3,1,600,400
926616169,300000000.0,Tigaraksa,2024-10-05T04:25:29+0000,2,1,60,60
926615402,500000004.0,Pabuaran,2024-10-05T04:11:29+0000,3,1,90,39
926614395,375000000.0,Parung Panjang,2024-10-05T03:52:34+0000,3,2,84,84
924588721,750000000.0,Legok,2024-10-05T03:08:33+0000,3,2,153,72
926610772,410000000.0,Legok,2024-10-05T02:36:35+0000,2,1,60,60
926610674,350000000.0,Parung Panjang,2024-10-05T02:34:55+0000,3,1,84,78
922674706,120000000.0,Legok,2024-10-04T23:47:17+0000,2,1,70,60
926605168,120000000.0,Parung Panjang,2024-10-04T21:59:33+0000,2,1,60,27
926603510,40000000.0,Cikande,2024-10-04T18:47:21+0000,2,1,30,30
926599263,750000000.0,Jasinga,2024-10-04T14:50:26+0000,3,2,265,265
926598264,1400000000.0,Panongan,2024-10-04T14:18:45+0000,3,2,126,180
924556353,850000000.0,Legok,2024-10-04T13:12:23+0000,2,2,602,55
924557397,880000000.0,Legok,2024-10-04T13:12:00+0000,2,2,60,55
926595536,275000000.0,Jayanti,2024-10-04T12:48:55+0000,2,1,60,60
926594053,785000000.0,Ciampea,2024-10-04T12:06:29+0000,4,2,174,72
926593419,400000000.0,Kragilan,2024-10-04T11:45:18+0000,2,1,90,45
926592742,2500000000.0,Menes,2024-10-04T11:26:19+0000,4,2,225,225
926591112,130000000.0,Panongan,2024-10-04T10:38:40+0000,1,1,60,60
926584995,950000000.0,Legok,2024-10-04T08:21:03+0000,2,1,115,100
926583205,55000000.0,Jambe,2024-10-04T07:46:29+0000,1,1,60,22
926574380,650000000.0,Legok,2024-10-04T04:46:04+0000,3,2,60,120
924667476,1200000000.0,Munjul,2024-10-04T04:37:24+0000,3,2,70,90
926573877,500000004.0,Cikande,2024-10-04T04:35:54+0000,3,1,91,44
926573245,500000001.0,Cipocok Jaya,2024-10-04T04:24:32+0000,3,1,91,46
926568488,300000000.0,Parung Panjang,2024-10-04T02:51:29+0000,2,1,60,36
926568399,450000.0,Tigaraksa,2024-10-04T02:49:37+0000,2,1,105,45
846679988,550000000.0,Balaraja,2024-10-04T01:55:24+0000,2,2,60,70
926565995,350000000.0,Cipocok Jaya,2024-10-04T01:50:14+0000,2,2,72,72
926565129,265000000.0,Tigaraksa,2024-10-04T01:22:08+0000,1,1,72,100
926564863,450000000.0,Tigaraksa,2024-10-04T01:12:18+0000,4,2,94,72
926564049,185000000.0,Parung Panjang,2024-10-04T00:37:27+0000,2,2,102,102
922281051,880000000.0,Panongan,2024-10-03T23:06:43+0000,3,2,100,130
926562365,260000000.0,Parung Panjang,2024-10-03T22:58:00+0000,2,1,84,30
926562283,450000000.0,Maja,2024-10-03T22:48:34+0000,2,1,118,44
926562153,388500000.0,Tigaraksa,2024-10-03T22:32:53+0000,2,1,60,33
926559719,100000000.0,Rangkasbitung,2024-10-03T16:40:22+0000,3,1,10000,20000
926559311,1190000000.0,Panongan,2024-10-03T16:15:24+0000,3,3,100,175
926558298,150.0,Parung Panjang,2024-10-03T15:19:23+0000,2,1,123,123
926558246,80000000.0,Maja,2024-10-03T15:17:01+0000,2,1,72,30
921698350,400000000.0,Legok,2024-10-03T14:24:48+0000,2,1,72,60
926555935,130000000.0,Tigaraksa,2024-10-03T13:52:49+0000,2,1,60,30
926555713,256000000.0,Legok,2024-10-03T13:44:15+0000,2,1,72,48
926555044,60000000.0,Maja,2024-10-03T13:22:24+0000,2,1,90,27
926554840,250000000.0,Maja,2024-10-03T13:16:08+0000,2,1,72,72
926553309,700.0,Legok,2024-10-03T12:27:29+0000,3,2,153,100
926552830,700.0,Tenjo,2024-10-03T12:14:15+0000,3,2,153,100
926552671,700.0,Parung Panjang,2024-10-03T12:10:16+0000,3,2,153,100
926552581,1400000000.0,Balaraja,2024-10-03T12:08:07+0000,3,2,176,70
926551650,95000000.0,Ciampea,2024-10-03T11:35:08+0000,2,1,72,36
926550844,60000000.0,Solear,2024-10-03T11:10:32+0000,2,1,60,60
926548880,200000000.0,Cisoka,2024-10-03T10:17:07+0000,2,1,234,200
926547966,95000000.0,Tenjo,2024-10-03T09:55:23+0000,2,1,72,27
926542800,518000000.0,Cipocok Jaya,2024-10-03T08:05:24+0000,2,1,90,30
926542416,550000000.0,Cipocok Jaya,2024-10-03T07:56:38+0000,3,1,90,45
926542172,450000000.0,Cipocok Jaya,2024-10-03T07:50:54+0000,2,1,72,36
926541801,42000250.0,Solear,2024-10-03T07:43:29+0000,2,1,60,27
926541604,400000000.0,Cipocok Jaya,2024-10-03T07:39:00+0000,2,1,60,30
926538454,400000000.0,Cipocok Jaya,2024-10-03T06:38:08+0000,3,2,90,45
926537070,2800000000.0,Ciampea,2024-10-03T06:12:14+0000,2,3,4800,400
917899527,1000000000.0,Legok,2024-10-03T05:53:39+0000,2,2,101,72
926534840,290000000.0,Ciampea,2024-10-03T05:25:37+0000,2,1,66,33
926534028,82311166679.0,Cisoka,2024-10-03T05:08:52+0000,2,1,60,42
926532094,250000000.0,Karang Tanjung,2024-10-03T04:35:22+0000,2,2,80,54
926531689,50000000.0,Tigaraksa,2024-10-03T04:27:28+0000,2,1,60,30
926529931,230000000.0,Ciampea,2024-10-03T03:54:35+0000,1,1,60,24
